1.483509999999999991e+02,-4.263400000000000034e+01,1.926000022888183594e+01,9.999999776482582092e-03,1.896999931335449219e+01,9.999999776482582092e-03,9.100000262260437012e-01,1.200000047683715820e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483950000000000102e+02,-4.271200000000000330e+01,2.140999984741210938e+01,2.999999932944774628e-02,2.047999954223632812e+01,1.999999955296516418e-02,1.320000052452087402e+00,2.259999990463256836e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483139999999999930e+02,-4.263499999999999801e+01,2.025000000000000000e+01,9.999999776482582092e-03,1.962999916076660156e+01,1.999999955296516418e-02,1.389999985694885254e+00,2.009999990463256836e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483689999999999998e+02,-4.268200000000000216e+01,2.235000038146972656e+01,7.999999821186065674e-02,2.215999984741210938e+01,9.000000357627868652e-02,7.400000095367431641e-01,9.300000071525573730e-01,1.912119070819361981e-83,1.497790974273176372e-36
1.483689999999999998e+02,-4.267999999999999972e+01,2.165999984741210938e+01,3.999999910593032837e-02,2.078000068664550781e+01,2.999999932944774628e-02,1.570000052452087402e+00,2.450000047683715820e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483700000000000045e+02,-4.267600000000000193e+01,2.210000038146972656e+01,5.999999865889549255e-02,2.160000038146972656e+01,5.999999865889549255e-02,1.299999952316284180e+00,1.799999952316284180e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483429999999999893e+02,-4.282200000000000273e+01,1.478999996185302734e+01,9.999999776482582092e-03,1.469999980926513672e+01,9.999999776482582092e-03,3.100000023841857910e-01,4.000000059604644775e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483420000000000130e+02,-4.281900000000000261e+01,2.089999961853027344e+01,2.999999932944774628e-02,2.001000022888183594e+01,1.999999955296516418e-02,1.500000000000000000e+00,2.380000114440917969e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483909999999999911e+02,-4.283800000000000097e+01,2.004999923706054688e+01,9.999999776482582092e-03,1.998999977111816406e+01,1.999999955296516418e-02,4.199999868869781494e-01,4.699999988079071045e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483360000000000127e+02,-4.291100000000000136e+01,2.282999992370605469e+01,1.299999952316284180e-01,2.182999992370605469e+01,7.999999821186065674e-02,1.009999990463256836e+00,2.009999990463256836e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483629999999999995e+02,-4.291599999999999682e+01,2.287000083923339844e+01,1.199999973177909851e-01,2.194000053405761719e+01,7.000000029802322388e-02,6.299999952316284180e-01,1.559999942779541016e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483129999999999882e+02,-4.275999999999999801e+01,1.855999946594238281e+01,9.999999776482582092e-03,1.829999923706054688e+01,9.999999776482582092e-03,7.599999904632568359e-01,1.019999980926513672e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483820000000000050e+02,-4.275099999999999767e+01,1.726000022888183594e+01,9.999999776482582092e-03,1.704999923706054688e+01,9.999999776482582092e-03,5.199999809265136719e-01,7.300000190734863281e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483990000000000009e+02,-4.274600000000000222e+01,1.647999954223632812e+01,9.999999776482582092e-03,1.612000083923339844e+01,9.999999776482582092e-03,9.700000286102294922e-01,1.330000042915344238e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483549999999999898e+02,-4.354599999999999937e+01,1.468000030517578125e+01,9.999999776482582092e-03,1.451000022888183594e+01,9.999999776482582092e-03,6.200000047683715820e-01,7.900000214576721191e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483880000000000052e+02,-4.352499999999999858e+01,1.612000083923339844e+01,9.999999776482582092e-03,1.600000000000000000e+01,9.999999776482582092e-03,4.000000059604644775e-01,5.299999713897705078e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483919999999999959e+02,-4.352199999999999847e+01,1.929000091552734375e+01,9.999999776482582092e-03,1.793000030517578125e+01,9.999999776482582092e-03,1.529999971389770508e+00,2.890000104904174805e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.482949999999999875e+02,-4.359599999999999653e+01,2.153000068664550781e+01,3.999999910593032837e-02,2.060000038146972656e+01,2.999999932944774628e-02,1.399999976158142090e+00,2.329999923706054688e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483959999999999866e+02,-4.260300000000000153e+01,2.267000007629394531e+01,1.000000014901161194e-01,2.311000061035156250e+01,2.000000029802322388e-01,8.999999761581420898e-01,4.600000083446502686e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483240000000000123e+02,-4.260099999999999909e+01,2.197999954223632812e+01,5.999999865889549255e-02,2.125000000000000000e+01,3.999999910593032837e-02,1.970000028610229492e+00,2.700000047683715820e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483839999999999861e+02,-4.398799999999999955e+01,2.273999977111816406e+01,1.099999994039535522e-01,2.207999992370605469e+01,9.000000357627868652e-02,2.800000011920928955e-01,9.399999976158142090e-01,6.044602920886590435e-303,5.866787674268699113e-43
1.482669999999999959e+02,-4.390500000000000114e+01,1.589999961853027344e+01,9.999999776482582092e-03,1.569999980926513672e+01,9.999999776482582092e-03,5.600000023841857910e-01,7.599999904632568359e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483549999999999898e+02,-4.389399999999999835e+01,1.629999923706054688e+01,9.999999776482582092e-03,1.615999984741210938e+01,9.999999776482582092e-03,4.399999976158142090e-01,5.799999833106994629e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483499999999999943e+02,-4.389099999999999824e+01,1.547999954223632812e+01,9.999999776482582092e-03,1.522999954223632812e+01,9.999999776482582092e-03,6.999999880790710449e-01,9.599999785423278809e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483700000000000045e+02,-4.388700000000000045e+01,1.687999916076660156e+01,9.999999776482582092e-03,1.684000015258789062e+01,9.999999776482582092e-03,2.000000029802322388e-01,2.399999946355819702e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.482580000000000098e+02,-4.388300000000000267e+01,2.181999969482421875e+01,7.000000029802322388e-02,2.189999961853027344e+01,9.000000357627868652e-02,1.809999942779541016e+00,1.720000028610229492e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483679999999999950e+02,-4.385699999999999932e+01,2.171999931335449219e+01,5.000000074505805969e-02,2.198999977111816406e+01,7.999999821186065674e-02,5.699999928474426270e-01,3.000000119209289551e-01,1.876958209207561901e-133,8.156181077054043204e-24
1.482740000000000009e+02,-4.396999999999999886e+01,2.210000038146972656e+01,7.000000029802322388e-02,2.117000007629394531e+01,3.999999910593032837e-02,2.650000095367431641e+00,3.579999923706054688e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483439999999999941e+02,-4.395600000000000307e+01,2.289999961853027344e+01,1.299999952316284180e-01,2.287999916076660156e+01,1.899999976158142090e-01,4.099999964237213135e-01,4.199999868869781494e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.482640000000000100e+02,-4.391199999999999903e+01,1.856999969482421875e+01,9.999999776482582092e-03,1.730999946594238281e+01,9.999999776482582092e-03,1.350000023841857910e+00,2.619999885559082031e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483729999999999905e+02,-4.391100000000000136e+01,1.804000091552734375e+01,9.999999776482582092e-03,1.735000038146972656e+01,9.999999776482582092e-03,1.220000028610229492e+00,1.909999966621398926e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.482669999999999959e+02,-4.390999999999999659e+01,1.727000045776367188e+01,9.999999776482582092e-03,1.612000083923339844e+01,9.999999776482582092e-03,1.389999985694885254e+00,2.539999961853027344e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483230000000000075e+02,-4.390599999999999881e+01,1.805999946594238281e+01,9.999999776482582092e-03,1.775000000000000000e+01,9.999999776482582092e-03,7.500000000000000000e-01,1.059999942779541016e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.482839999999999918e+02,-4.389300000000000068e+01,1.857999992370605469e+01,9.999999776482582092e-03,1.739999961853027344e+01,9.999999776482582092e-03,1.409999966621398926e+00,2.589999914169311523e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.482800000000000011e+02,-4.394400000000000261e+01,2.237999916076660156e+01,9.000000357627868652e-02,2.210000038146972656e+01,1.400000005960464478e-01,8.399999737739562988e-01,1.120000004768371582e+00,3.701800214720977328e-122,8.195207677960086559e-46
1.482810000000000059e+02,-4.394299999999999784e+01,2.251000022888183594e+01,1.000000014901161194e-01,2.389999961853027344e+01,3.100000023841857910e-01,1.620000004768371582e+00,2.300000041723251343e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483820000000000050e+02,-4.394200000000000017e+01,2.268000030517578125e+01,1.199999973177909851e-01,2.109000015258789062e+01,3.999999910593032837e-02,2.210000038146972656e+00,3.799999952316284180e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483950000000000102e+02,-4.393800000000000239e+01,2.180999946594238281e+01,5.000000074505805969e-02,2.138999938964843750e+01,5.000000074505805969e-02,9.399999976158142090e-01,1.360000014305114746e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483520000000000039e+02,-4.385900000000000176e+01,1.805999946594238281e+01,9.999999776482582092e-03,1.728000068664550781e+01,9.999999776482582092e-03,1.409999966621398926e+00,2.190000057220458984e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483240000000000123e+02,-4.392999999999999972e+01,1.959000015258789062e+01,9.999999776482582092e-03,1.945999908447265625e+01,9.999999776482582092e-03,6.000000238418579102e-01,7.300000190734863281e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483899999999999864e+02,-4.309000000000000341e+01,2.244000053405761719e+01,1.500000059604644775e-01,2.048999977111816406e+01,2.999999932944774628e-02,1.220000028610229492e+00,3.170000076293945312e+00,1.434516984963826223e-158,9.829927940860269680e-303
1.483009999999999877e+02,-4.317600000000000193e+01,2.277000045776367188e+01,1.400000005960464478e-01,2.206999969482421875e+01,7.999999821186065674e-02,1.179999947547912598e+00,1.879999995231628418e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483029999999999973e+02,-4.303600000000000136e+01,1.920999908447265625e+01,9.999999776482582092e-03,1.853000068664550781e+01,9.999999776482582092e-03,1.320000052452087402e+00,2.009999990463256836e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483760000000000048e+02,-4.299399999999999977e+01,1.932999992370605469e+01,9.999999776482582092e-03,1.867000007629394531e+01,9.999999776482582092e-03,1.389999985694885254e+00,2.039999961853027344e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483750000000000000e+02,-4.299399999999999977e+01,2.215999984741210938e+01,7.999999821186065674e-02,2.120000076293945312e+01,3.999999910593032837e-02,1.159999966621398926e+00,2.109999895095825195e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483750000000000000e+02,-4.297800000000000153e+01,1.934000015258789062e+01,9.999999776482582092e-03,1.862000083923339844e+01,9.999999776482582092e-03,1.399999976158142090e+00,2.130000114440917969e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.482909999999999968e+02,-4.294700000000000273e+01,1.929000091552734375e+01,9.999999776482582092e-03,1.846999931335449219e+01,9.999999776482582092e-03,1.330000042915344238e+00,2.160000085830688477e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483750000000000000e+02,-4.292999999999999972e+01,1.906999969482421875e+01,9.999999776482582092e-03,1.838999938964843750e+01,9.999999776482582092e-03,1.389999985694885254e+00,2.069999933242797852e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483180000000000121e+02,-4.301700000000000301e+01,2.051000022888183594e+01,1.999999955296516418e-02,1.936000061035156250e+01,9.999999776482582092e-03,1.590000033378601074e+00,2.740000009536743164e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483520000000000039e+02,-4.301400000000000290e+01,2.164999961853027344e+01,5.000000074505805969e-02,2.167000007629394531e+01,5.999999865889549255e-02,2.199999988079071045e-01,2.099999934434890747e-01,7.330319722460657768e-30,2.913276717131285996e-86
1.483089999999999975e+02,-4.292900000000000205e+01,2.164999961853027344e+01,5.000000074505805969e-02,2.145999908447265625e+01,1.099999994039535522e-01,7.699999809265136719e-01,9.599999785423278809e-01,6.044602920886590435e-303,8.765742199970254714e-70
1.483859999999999957e+02,-4.292600000000000193e+01,2.251000022888183594e+01,9.000000357627868652e-02,2.285000038146972656e+01,1.500000059604644775e-01,3.799999952316284180e-01,3.999999910593032837e-02,4.357873931908840741e-05,9.829927940860269680e-303
1.483000000000000114e+02,-4.279800000000000182e+01,1.601000022888183594e+01,9.999999776482582092e-03,1.577000045776367188e+01,9.999999776482582092e-03,5.600000023841857910e-01,8.000000119209289551e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483509999999999991e+02,-4.273799999999999955e+01,1.792000007629394531e+01,9.999999776482582092e-03,1.755999946594238281e+01,9.999999776482582092e-03,8.799999952316284180e-01,1.230000019073486328e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483329999999999984e+02,-4.273700000000000188e+01,1.715999984741210938e+01,9.999999776482582092e-03,1.613999938964843750e+01,9.999999776482582092e-03,1.379999995231628418e+00,2.390000104904174805e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.482940000000000111e+02,-4.273499999999999943e+01,1.837999916076660156e+01,9.999999776482582092e-03,1.810000038146972656e+01,9.999999776482582092e-03,5.799999833106994629e-01,8.600000143051147461e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483609999999999900e+02,-4.272699999999999676e+01,1.836000061035156250e+01,9.999999776482582092e-03,1.695999908447265625e+01,9.999999776482582092e-03,1.350000023841857910e+00,2.750000000000000000e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483720000000000141e+02,-4.272599999999999909e+01,1.779000091552734375e+01,9.999999776482582092e-03,1.748999977111816406e+01,9.999999776482582092e-03,8.799999952316284180e-01,1.179999947547912598e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483189999999999884e+02,-4.267099999999999937e+01,1.982999992370605469e+01,9.999999776482582092e-03,1.818000030517578125e+01,9.999999776482582092e-03,1.559999942779541016e+00,3.210000038146972656e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483079999999999927e+02,-4.263199999999999790e+01,1.959000015258789062e+01,9.999999776482582092e-03,1.836000061035156250e+01,9.999999776482582092e-03,1.350000023841857910e+00,2.569999933242797852e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483710000000000093e+02,-4.269899999999999807e+01,2.088999938964843750e+01,1.999999955296516418e-02,2.035000038146972656e+01,1.999999955296516418e-02,1.159999966621398926e+00,1.700000047683715820e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483710000000000093e+02,-4.270000000000000284e+01,2.264999961853027344e+01,1.000000014901161194e-01,2.201000022888183594e+01,7.999999821186065674e-02,1.460000038146972656e+00,2.099999904632568359e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483849999999999909e+02,-4.269800000000000040e+01,2.050000000000000000e+01,1.999999955296516418e-02,1.979000091552734375e+01,1.999999955296516418e-02,1.470000028610229492e+00,2.180000066757202148e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483280000000000030e+02,-4.262400000000000233e+01,1.987999916076660156e+01,9.999999776482582092e-03,1.967000007629394531e+01,1.999999955296516418e-02,6.800000071525573730e-01,8.799999952316284180e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483009999999999877e+02,-4.348400000000000176e+01,1.913999938964843750e+01,9.999999776482582092e-03,1.843000030517578125e+01,9.999999776482582092e-03,1.350000023841857910e+00,2.059999942779541016e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483280000000000030e+02,-4.349099999999999966e+01,1.988999938964843750e+01,9.999999776482582092e-03,1.944000053405761719e+01,9.999999776482582092e-03,1.149999976158142090e+00,1.600000023841857910e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.482740000000000009e+02,-4.348400000000000176e+01,2.150000000000000000e+01,3.999999910593032837e-02,2.098999977111816406e+01,3.999999910593032837e-02,1.159999966621398926e+00,1.669999957084655762e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483650000000000091e+02,-4.351700000000000301e+01,2.169000053405761719e+01,5.000000074505805969e-02,2.037000083923339844e+01,1.999999955296516418e-02,1.429999947547912598e+00,2.759999990463256836e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483230000000000075e+02,-4.350900000000000034e+01,2.229000091552734375e+01,7.999999821186065674e-02,2.231999969482421875e+01,1.299999952316284180e-01,1.269999980926513672e+00,1.240000009536743164e+00,6.044602920886590435e-303,3.474365274658781115e-60
1.483720000000000141e+02,-4.350699999999999790e+01,2.236000061035156250e+01,7.999999821186065674e-02,2.215999984741210938e+01,1.099999994039535522e-01,9.399999976158142090e-01,1.139999985694885254e+00,1.558500124727747686e-201,5.585575922055986068e-67
1.482690000000000055e+02,-4.343800000000000239e+01,2.284000015258789062e+01,1.400000005960464478e-01,2.209000015258789062e+01,1.099999994039535522e-01,4.000000059604644775e-01,1.149999976158142090e+00,6.044602920886590435e-303,4.354066789025086767e-85
1.483439999999999941e+02,-4.342099999999999937e+01,2.286000061035156250e+01,1.400000005960464478e-01,2.180999946594238281e+01,7.999999821186065674e-02,1.110000014305114746e+00,2.160000085830688477e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.482700000000000102e+02,-4.341700000000000159e+01,2.276000022888183594e+01,1.299999952316284180e-01,2.185000038146972656e+01,7.999999821186065674e-02,1.460000038146972656e+00,2.369999885559082031e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483739999999999952e+02,-4.341100000000000136e+01,2.287999916076660156e+01,1.400000005960464478e-01,2.181999969482421875e+01,7.999999821186065674e-02,4.799999892711639404e-01,1.529999971389770508e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483329999999999984e+02,-4.357500000000000284e+01,1.885000038146972656e+01,9.999999776482582092e-03,1.843000030517578125e+01,9.999999776482582092e-03,1.149999976158142090e+00,1.580000042915344238e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.482969999999999970e+02,-4.357399999999999807e+01,1.801000022888183594e+01,9.999999776482582092e-03,1.734000015258789062e+01,9.999999776482582092e-03,1.470000028610229492e+00,2.140000104904174805e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483619999999999948e+02,-4.356600000000000250e+01,2.214999961853027344e+01,1.299999952316284180e-01,2.145000076293945312e+01,1.199999973177909851e-01,-1.999999955296516418e-02,6.800000071525573730e-01,1.897567141963934690e-96,4.868858567414849438e-18
1.483820000000000050e+02,-4.357099999999999795e+01,1.972999954223632812e+01,9.999999776482582092e-03,1.955999946594238281e+01,1.999999955296516418e-02,6.000000238418579102e-01,7.699999809265136719e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483120000000000118e+02,-4.353999999999999915e+01,1.973999977111816406e+01,9.999999776482582092e-03,1.962999916076660156e+01,1.999999955296516418e-02,3.899999856948852539e-01,5.099999904632568359e-01,2.234933953239010086e-246,2.342713982211523307e-126
1.483439999999999941e+02,-4.265899999999999892e+01,2.193000030517578125e+01,5.000000074505805969e-02,2.082999992370605469e+01,2.999999932944774628e-02,1.549999952316284180e+00,2.640000104904174805e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483009999999999877e+02,-4.264900000000000091e+01,2.220000076293945312e+01,7.000000029802322388e-02,2.070999908447265625e+01,2.999999932944774628e-02,1.080000042915344238e+00,2.579999923706054688e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483019999999999925e+02,-4.261699999999999733e+01,2.065999984741210938e+01,1.999999955296516418e-02,2.095999908447265625e+01,2.999999932944774628e-02,3.499999940395355225e-01,5.999999865889549255e-02,6.044602920886590435e-303,9.829927940860269680e-303
1.483290000000000077e+02,-4.307099999999999795e+01,1.577999973297119141e+01,9.999999776482582092e-03,1.555000019073486328e+01,9.999999776482582092e-03,6.899999976158142090e-01,9.100000262260437012e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483870000000000005e+02,-4.321300000000000097e+01,1.869000053405761719e+01,9.999999776482582092e-03,1.764999961853027344e+01,9.999999776482582092e-03,1.370000004768371582e+00,2.410000085830688477e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483969999999999914e+02,-4.319899999999999807e+01,1.922999954223632812e+01,9.999999776482582092e-03,1.815999984741210938e+01,9.999999776482582092e-03,1.350000023841857910e+00,2.410000085830688477e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483969999999999914e+02,-4.320100000000000051e+01,2.028000068664550781e+01,1.999999955296516418e-02,1.911000061035156250e+01,9.999999776482582092e-03,1.450000047683715820e+00,2.619999885559082031e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483979999999999961e+02,-4.319899999999999807e+01,2.081999969482421875e+01,3.999999910593032837e-02,2.050000000000000000e+01,2.999999932944774628e-02,1.299999952316284180e+00,1.629999995231628418e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483369999999999891e+02,-4.319599999999999795e+01,1.922999954223632812e+01,9.999999776482582092e-03,1.819000053405761719e+01,9.999999776482582092e-03,1.399999976158142090e+00,2.440000057220458984e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.482820000000000107e+02,-4.298700000000000188e+01,1.711000061035156250e+01,9.999999776482582092e-03,1.657999992370605469e+01,9.999999776482582092e-03,1.299999952316284180e+00,1.830000042915344238e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483720000000000141e+02,-4.298100000000000165e+01,1.879999923706054688e+01,9.999999776482582092e-03,1.829999923706054688e+01,9.999999776482582092e-03,1.149999976158142090e+00,1.639999985694885254e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483240000000000123e+02,-4.297899999999999920e+01,1.782999992370605469e+01,9.999999776482582092e-03,1.679999923706054688e+01,9.999999776482582092e-03,1.419999957084655762e+00,2.450000047683715820e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483379999999999939e+02,-4.296699999999999875e+01,1.656999969482421875e+01,9.999999776482582092e-03,1.601000022888183594e+01,9.999999776482582092e-03,1.330000042915344238e+00,1.889999985694885254e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483209999999999980e+02,-4.296500000000000341e+01,1.723999977111816406e+01,9.999999776482582092e-03,1.690999984741210938e+01,9.999999776482582092e-03,9.399999976158142090e-01,1.269999980926513672e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483489999999999895e+02,-4.295600000000000307e+01,1.704999923706054688e+01,9.999999776482582092e-03,1.604000091552734375e+01,9.999999776482582092e-03,1.389999985694885254e+00,2.400000095367431641e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483110000000000070e+02,-4.360600000000000165e+01,2.077000045776367188e+01,1.999999955296516418e-02,2.062999916076660156e+01,2.999999932944774628e-02,8.500000238418579102e-01,9.900000095367431641e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.482700000000000102e+02,-4.359799999999999898e+01,2.145000076293945312e+01,3.999999910593032837e-02,2.022999954223632812e+01,1.999999955296516418e-02,1.350000023841857910e+00,2.569999933242797852e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483350000000000080e+02,-4.349300000000000210e+01,1.500000000000000000e+01,9.999999776482582092e-03,1.476000022888183594e+01,9.999999776482582092e-03,7.900000214576721191e-01,1.019999980926513672e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483340000000000032e+02,-4.349000000000000199e+01,1.860000038146972656e+01,9.999999776482582092e-03,1.835000038146972656e+01,9.999999776482582092e-03,7.500000000000000000e-01,1.000000000000000000e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483340000000000032e+02,-4.348899999999999721e+01,2.054000091552734375e+01,1.999999955296516418e-02,1.964999961853027344e+01,1.999999955296516418e-02,1.370000004768371582e+00,2.250000000000000000e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483779999999999859e+02,-4.349199999999999733e+01,1.612999916076660156e+01,9.999999776482582092e-03,1.594999980926513672e+01,9.999999776482582092e-03,6.299999952316284180e-01,8.100000023841857910e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483890000000000100e+02,-4.346999999999999886e+01,1.600000000000000000e+01,9.999999776482582092e-03,1.589999961853027344e+01,9.999999776482582092e-03,4.399999976158142090e-01,5.400000214576721191e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483300000000000125e+02,-4.342199999999999704e+01,1.801000022888183594e+01,9.999999776482582092e-03,1.784000015258789062e+01,9.999999776482582092e-03,4.600000083446502686e-01,6.399999856948852539e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483959999999999866e+02,-4.340500000000000114e+01,2.064999961853027344e+01,2.999999932944774628e-02,2.043000030517578125e+01,2.999999932944774628e-02,5.199999809265136719e-01,7.400000095367431641e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.482920000000000016e+02,-4.341299999999999670e+01,2.229999923706054688e+01,9.000000357627868652e-02,2.165999984741210938e+01,7.000000029802322388e-02,2.700000107288360596e-01,8.999999761581420898e-01,7.440463017078837311e-20,1.128195311407694357e-107
1.482709999999999866e+02,-4.341199999999999903e+01,2.290999984741210938e+01,1.500000059604644775e-01,2.336000061035156250e+01,2.800000011920928955e-01,-7.000000029802322388e-02,-5.299999713897705078e-01,6.044602920886590435e-303,9.829927940860269680e-303
1.483050000000000068e+02,-4.340100000000000335e+01,2.261000061035156250e+01,1.199999973177909851e-01,2.134000015258789062e+01,5.000000074505805969e-02,1.159999966621398926e+00,2.430000066757202148e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483470000000000084e+02,-4.339800000000000324e+01,2.268000030517578125e+01,1.199999973177909851e-01,2.256999969482421875e+01,1.500000059604644775e-01,1.500000059604644775e-01,2.500000000000000000e-01,6.044602920886590435e-303,7.767006359844377156e-26
1.483919999999999959e+02,-4.339399999999999835e+01,2.051000022888183594e+01,1.999999955296516418e-02,1.919000053405761719e+01,9.999999776482582092e-03,1.480000019073486328e+00,2.799999952316284180e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483739999999999952e+02,-4.269100000000000250e+01,2.180999946594238281e+01,5.000000074505805969e-02,2.065999984741210938e+01,2.999999932944774628e-02,1.710000038146972656e+00,2.859999895095825195e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483549999999999898e+02,-4.268500000000000227e+01,2.212000083923339844e+01,5.999999865889549255e-02,2.082999992370605469e+01,2.999999932944774628e-02,1.389999985694885254e+00,2.670000076293945312e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483489999999999895e+02,-4.272699999999999676e+01,2.280999946594238281e+01,1.199999973177909851e-01,2.220000076293945312e+01,9.000000357627868652e-02,2.769999980926513672e+00,3.380000114440917969e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483240000000000123e+02,-4.305499999999999972e+01,2.307999992370605469e+01,1.599999964237213135e-01,2.215999984741210938e+01,9.000000357627868652e-02,2.069999933242797852e+00,2.990000009536743164e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483209999999999980e+02,-4.304800000000000182e+01,2.298999977111816406e+01,1.500000059604644775e-01,2.206999969482421875e+01,7.999999821186065674e-02,1.470000028610229492e+00,2.390000104904174805e+00,6.044602920886590435e-303,9.829927940860269680e-303
1.483650000000000091e+02,-4.304099999999999682e+01,2.284000015258789062e+01,1.299999952316284180e-01,2.234000015258789062e+01,1.000000014901161194e-01,4.199999868869781494e-01,9.100000262260437012e-01,6.044602920886590435e-303,3.850092326159777083e-19
