# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Fri Jul 15 04:10:30 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00015	Y = 0.24900	[M/H] = -2.015	eta_R = 0.200	Age = 	1.0000e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.000150	10.0000	0.09415038	0.0941	-3.0291	3.5168	5.4603	12.343	18.100	15.942	14.070	12.749	11.584	10.487	10.198	10.118	1.51154673	1
	0.000150	10.0000	0.10819206	0.1082	-2.6809	3.5626	5.3557	11.472	15.569	14.181	12.662	11.594	10.757	9.778	9.325	9.193	1.64724362	1
	0.000150	10.0000	0.10830075	0.1083	-2.6784	3.5630	5.3549	11.466	15.552	14.169	12.653	11.586	10.751	9.773	9.319	9.187	1.64822137	1
	0.000150	10.0000	0.12830074	0.1283	-2.4298	3.5868	5.2753	10.845	14.225	13.148	11.815	10.871	10.140	9.233	8.727	8.576	1.81244767	1
	0.000150	10.0000	0.14830074	0.1483	-2.2638	3.5990	5.2210	10.429	13.493	12.552	11.302	10.420	9.727	8.857	8.334	8.173	1.95024216	1
	0.000150	10.0000	0.17660150	0.1766	-2.0889	3.6096	5.1642	9.992	12.806	11.970	10.786	9.954	9.290	8.452	7.922	7.755	2.11144090	1
	0.000150	10.0000	0.22075188	0.2207	-1.8771	3.6211	5.0952	9.463	12.024	11.296	10.174	9.394	8.760	7.956	7.424	7.256	2.30619311	1
	0.000150	10.0000	0.27075186	0.2707	-1.6949	3.6311	5.0417	9.007	11.363	10.722	9.651	8.914	8.305	7.530	7.001	6.837	2.47062230	1
	0.000150	10.0000	0.34999999	0.3500	-1.4767	3.6445	4.9887	8.462	10.561	10.030	9.021	8.336	7.758	7.022	6.506	6.351	2.65552020	1
	0.000150	10.0000	0.40000001	0.4000	-1.3550	3.6531	4.9594	8.158	10.100	9.639	8.668	8.012	7.454	6.743	6.236	6.089	2.74133730	1
	0.000150	10.0000	0.44999999	0.4500	-1.2048	3.6673	4.9173	7.782	9.471	9.128	8.217	7.609	7.082	6.411	5.923	5.789	2.81098008	1
	0.000150	10.0000	0.50000000	0.4999	-1.0380	3.6839	4.8624	7.365	8.777	8.568	7.725	7.167	6.674	6.049	5.585	5.467	2.86847806	1
	0.000150	10.0000	0.55000001	0.5499	-0.8425	3.7032	4.7855	6.876	7.996	7.930	7.167	6.660	6.203	5.630	5.198	5.096	2.91663504	1
	0.000150	10.0000	0.60000002	0.5999	-0.6437	3.7272	4.7204	6.379	7.198	7.276	6.608	6.156	5.741	5.231	4.837	4.754	2.95739889	1
	0.000150	10.0000	0.61243302	0.6123	-0.5920	3.7341	4.7053	6.250	6.996	7.108	6.465	6.027	5.624	5.131	4.748	4.670	2.96658707	1
	0.000150	10.0000	0.62711626	0.6270	-0.5309	3.7423	4.6871	6.097	6.764	6.911	6.298	5.877	5.487	5.014	4.643	4.571	2.97700834	1
	0.000150	10.0000	0.64022583	0.6400	-0.4760	3.7495	4.6704	5.960	6.562	6.738	6.151	5.743	5.365	4.909	4.549	4.483	2.98593783	1
	0.000150	10.0000	0.64999998	0.6498	-0.4348	3.7549	4.6573	5.857	6.416	6.610	6.041	5.644	5.275	4.831	4.480	4.417	2.99236870	1
	0.000150	10.0000	0.65812367	0.6579	-0.4003	3.7592	4.6454	5.771	6.295	6.503	5.949	5.560	5.199	4.765	4.420	4.360	2.99757266	1
	0.000150	10.0000	0.67064756	0.6704	-0.3465	3.7658	4.6259	5.636	6.116	6.342	5.808	5.431	5.080	4.661	4.325	4.270	3.00535583	1
	0.000150	10.0000	0.68297774	0.6827	-0.2929	3.7721	4.6054	5.502	5.942	6.183	5.669	5.304	4.962	4.556	4.229	4.179	3.01274800	1
	0.000150	10.0000	0.69393349	0.6936	-0.2446	3.7776	4.5860	5.382	5.791	6.043	5.545	5.190	4.856	4.461	4.141	4.095	3.01910233	1
	0.000150	10.0000	0.69999999	0.6997	-0.2175	3.7805	4.5746	5.314	5.706	5.964	5.476	5.126	4.798	4.408	4.092	4.048	3.02253795	1
	0.000150	10.0000	0.70268637	0.7024	-0.2054	3.7818	4.5692	5.284	5.669	5.928	5.446	5.099	4.773	4.386	4.070	4.028	3.02404094	1
	0.000150	10.0000	0.71438390	0.7140	-0.1515	3.7872	4.5440	5.149	5.501	5.769	5.310	4.978	4.662	4.284	3.972	3.938	3.03045797	1
	0.000150	10.0000	0.72537833	0.7250	-0.0992	3.7922	4.5182	5.018	5.344	5.617	5.178	4.858	4.551	4.182	3.876	3.847	3.03630590	1
	0.000150	10.0000	0.73574829	0.7353	-0.0480	3.7967	4.4915	4.890	5.195	5.469	5.048	4.739	4.440	4.080	3.779	3.754	3.04166651	1
	0.000150	10.0000	0.74480301	0.7443	-0.0014	3.8007	4.4658	4.773	5.063	5.337	4.929	4.628	4.336	3.985	3.689	3.668	3.04622889	1
	0.000150	10.0000	0.75000000	0.7495	0.0262	3.8029	4.4501	4.704	4.989	5.259	4.858	4.561	4.273	3.926	3.636	3.615	3.04879928	1
	0.000150	10.0000	0.75741595	0.7569	0.0665	3.8062	4.4273	4.604	4.880	5.147	4.754	4.463	4.180	3.842	3.558	3.538	3.05240774	1
	0.000150	10.0000	0.76596308	0.7654	0.1157	3.8100	4.3983	4.481	4.748	5.009	4.627	4.343	4.067	3.737	3.461	3.443	3.05648255	1
	0.000150	10.0000	0.77414757	0.7735	0.1658	3.8137	4.3674	4.355	4.617	4.871	4.497	4.221	3.951	3.629	3.361	3.344	3.06030273	1
	0.000150	10.0000	0.78179991	0.7811	0.2159	3.8171	4.3352	4.230	4.487	4.732	4.368	4.098	3.834	3.520	3.260	3.244	3.06380439	1
	0.000150	10.0000	0.79101408	0.7902	0.2812	3.8211	4.2908	4.067	4.318	4.553	4.200	3.937	3.680	3.376	3.125	3.109	3.06793356	1
	0.000150	10.0000	0.79952055	0.7986	0.3480	3.8244	4.2420	3.900	4.149	4.371	4.027	3.771	3.521	3.225	2.981	2.966	3.07166290	1
	0.000150	10.0000	0.80000001	0.7991	0.3518	3.8246	4.2391	3.890	4.139	4.361	4.017	3.762	3.511	3.216	2.973	2.958	3.07187057	1
	0.000150	10.0000	0.80107212	0.8002	0.3603	3.8250	4.2331	3.869	4.117	4.338	3.996	3.741	3.491	3.197	2.955	2.940	3.07233429	1
	0.000150	10.0000	0.80704075	0.8061	0.4107	3.8272	4.1944	3.743	3.990	4.202	3.866	3.615	3.370	3.081	2.844	2.830	3.07489300	1
	0.000150	10.0000	0.81365621	0.8126	0.4708	3.8288	4.1442	3.593	3.840	4.042	3.711	3.465	3.223	2.938	2.705	2.691	3.07768393	1
	0.000150	10.0000	0.81497687	0.8139	0.4838	3.8289	4.1323	3.560	3.808	4.008	3.678	3.432	3.190	2.906	2.674	2.659	3.07823539	1
	0.000150	10.0000	0.81843990	0.8173	0.5210	3.8285	4.0954	3.468	3.718	3.914	3.584	3.338	3.096	2.810	2.578	2.564	3.07967305	1
	0.000150	10.0000	0.82222843	0.8210	0.5666	3.8264	4.0433	3.353	3.611	3.803	3.470	3.221	2.976	2.686	2.450	2.435	3.08123183	1
	0.000150	10.0000	0.82541251	0.8241	0.6093	3.8231	3.9892	3.247	3.512	3.703	3.364	3.110	2.860	2.562	2.320	2.304	3.08253050	2
	0.000150	10.0000	0.82780498	0.8264	0.6486	3.8175	3.9286	3.149	3.427	3.620	3.269	3.006	2.748	2.436	2.183	2.165	3.08349943	2
	0.000150	10.0000	0.82963526	0.8282	0.6830	3.8106	3.8673	3.062	3.358	3.555	3.188	2.913	2.643	2.315	2.048	2.029	3.08423686	2
	0.000150	10.0000	0.83106697	0.8296	0.7143	3.8021	3.8031	2.984	3.304	3.504	3.117	2.827	2.545	2.197	1.912	1.890	3.08481145	2
	0.000150	10.0000	0.83222044	0.8307	0.7429	3.7924	3.7363	2.913	3.267	3.471	3.054	2.746	2.446	2.076	1.774	1.746	3.08527279	2
	0.000150	10.0000	0.83318681	0.8316	0.7696	3.7819	3.6681	2.846	3.245	3.454	2.999	2.665	2.347	1.956	1.638	1.601	3.08565855	2
	0.000150	10.0000	0.83403474	0.8324	0.7950	3.7717	3.6020	2.782	3.229	3.433	2.947	2.593	2.258	1.844	1.508	1.464	3.08599591	2
	0.000150	10.0000	0.83478749	0.8331	0.8208	3.7626	3.5401	2.718	3.212	3.406	2.893	2.523	2.174	1.738	1.385	1.336	3.08629513	2
	0.000150	10.0000	0.83553344	0.8338	0.8549	3.7543	3.4736	2.633	3.177	3.357	2.820	2.435	2.072	1.616	1.247	1.194	3.08659101	2
	0.000150	10.0000	0.83611411	0.8344	0.8911	3.7491	3.4166	2.542	3.122	3.290	2.737	2.343	1.972	1.502	1.123	1.066	3.08682084	2
	0.000150	10.0000	0.83668542	0.8349	0.9354	3.7449	3.3560	2.432	3.042	3.199	2.633	2.231	1.853	1.373	0.986	0.926	3.08704662	3
	0.000150	10.0000	0.83722627	0.8354	0.9849	3.7420	3.2952	2.308	2.940	3.089	2.514	2.107	1.725	1.236	0.843	0.782	3.08726025	3
	0.000150	10.0000	0.83773392	0.8358	1.0352	3.7395	3.2351	2.182	2.834	2.976	2.393	1.981	1.595	1.099	0.701	0.638	3.08746052	3
	0.000150	10.0000	0.83816123	0.8362	1.0804	3.7377	3.1828	2.069	2.736	2.872	2.283	1.868	1.479	0.978	0.575	0.512	3.08762884	3
	0.000150	10.0000	0.83856910	0.8365	1.1263	3.7361	3.1304	1.954	2.636	2.765	2.172	1.754	1.362	0.856	0.449	0.385	3.08778930	3
	0.000150	10.0000	0.83898973	0.8368	1.1770	3.7343	3.0728	1.827	2.524	2.647	2.049	1.628	1.233	0.721	0.310	0.245	3.08795452	3
	0.000150	10.0000	0.83934522	0.8371	1.2230	3.7328	3.0211	1.712	2.421	2.540	1.937	1.513	1.116	0.600	0.185	0.120	3.08809423	3
	0.000150	10.0000	0.83969808	0.8373	1.2723	3.7313	2.9657	1.589	2.311	2.424	1.817	1.390	0.990	0.470	0.051	-0.015	3.08823252	3
	0.000150	10.0000	0.84001952	0.8375	1.3210	3.7297	2.9108	1.467	2.203	2.310	1.698	1.269	0.866	0.341	-0.081	-0.148	3.08835864	3
	0.000150	10.0000	0.84031850	0.8377	1.3701	3.7282	2.8556	1.345	2.095	2.195	1.578	1.146	0.741	0.212	-0.214	-0.281	3.08847570	3
	0.000150	10.0000	0.84058690	0.8378	1.4180	3.7267	2.8018	1.225	1.990	2.082	1.461	1.027	0.620	0.086	-0.343	-0.411	3.08858085	3
	0.000150	10.0000	0.84082985	0.8379	1.4651	3.7251	2.7485	1.107	1.886	1.973	1.347	0.910	0.500	-0.038	-0.471	-0.539	3.08867598	3
	0.000150	10.0000	0.84104675	0.8379	1.5109	3.7236	2.6968	0.993	1.786	1.866	1.235	0.796	0.384	-0.158	-0.595	-0.664	3.08876061	3
	0.000150	10.0000	0.84125406	0.8380	1.5586	3.7221	2.6429	0.874	1.681	1.755	1.120	0.677	0.263	-0.284	-0.724	-0.794	3.08884168	3
	0.000150	10.0000	0.84143806	0.8379	1.6046	3.7205	2.5905	0.758	1.580	1.649	1.008	0.563	0.146	-0.405	-0.850	-0.920	3.08891368	3
	0.000150	10.0000	0.84160274	0.8379	1.6495	3.7189	2.5393	0.646	1.483	1.545	0.900	0.452	0.032	-0.524	-0.972	-1.043	3.08897781	3
	0.000150	10.0000	0.84175783	0.8378	1.6955	3.7173	2.4870	0.531	1.384	1.440	0.788	0.337	-0.085	-0.645	-1.098	-1.169	3.08903837	3
	0.000150	10.0000	0.84189653	0.8377	1.7404	3.7157	2.4356	0.419	1.292	1.338	0.680	0.226	-0.200	-0.764	-1.220	-1.293	3.08909249	3
	0.000150	10.0000	0.84201986	0.8376	1.7836	3.7141	2.3859	0.311	1.204	1.240	0.575	0.118	-0.310	-0.880	-1.339	-1.412	3.08914065	3
	0.000150	10.0000	0.84213716	0.8374	1.8282	3.7125	2.3348	0.199	1.112	1.138	0.467	0.007	-0.424	-0.998	-1.461	-1.535	3.08918643	3
	0.000150	10.0000	0.84224313	0.8373	1.8717	3.7109	2.2848	0.091	1.023	1.040	0.362	-0.102	-0.535	-1.114	-1.581	-1.656	3.08922768	3
